index,feature,feature name,importance
590,635,derivative_4_q20_aX_chest,0.0855509
591,340,derivative_2_q05_gZ_chest,0.0855509
592,794,mean_gX_chest(s),0.0855509
593,486,derivative_3_q20_aY_hand,0.0855509
594,549,derivative_3_skew_gY_hand,0.0853022
595,655,derivative_4_q95_aZ_hand,0.0850535
596,674,derivative_4_kurtosis_gX_chest,0.0845561
597,333,derivative_2_q05_gY_hand,0.0845561
598,411,derivative_2_skew_gY_chest,0.0843074
599,330,derivative_2_q05_aY_hand,0.0840587
600,592,derivative_3_crestfactor_gZ_chest,0.0840587
601,107,skew_gZ_chest(t),0.08381
602,231,derivative_1_q95_gY_chest,0.0835613
603,690,derivative_4_skew_aY_hand,0.0835613
604,213,derivative_1_q80_gY_hand,0.0833126
605,372,derivative_2_q95_aY_chest,0.0830639
606,82,kurtosis_gY_chest(t),0.0830639
607,689,derivative_4_skew_aX_hand,0.0830639
608,699,derivative_4_skew_gY_chest,0.0828152
609,514,derivative_3_q95_gZ_hand,0.0828152
610,733,derivative_4_crestfactor_aZ_chest,0.0825665
611,515,derivative_3_q95_aX_chest,0.0825665
